State,Year,Month,Day,Rainfall (mm)
Johor,2016,7,19,9.14
Johor,2016,7,20,11.19
Johor,2016,7,21,4.26
Johor,2016,7,22,2.15
Johor,2016,7,23,3.76
Johor,2016,7,24,3.64
Johor,2016,7,25,5.41
Johor,2016,7,26,0.74
Johor,2016,7,27,11.74
Johor,2016,7,28,3.59
Johor,2016,7,29,1.69
Johor,2016,7,30,0.01
Johor,2016,7,31,3.51
Johor,2016,8,1,2.61
Johor,2016,8,2,2.39
Johor,2016,8,3,4.15
Johor,2016,8,4,3.52
Johor,2016,8,5,0.34
Johor,2016,8,6,0.34
Johor,2016,8,7,2.21
Johor,2016,8,8,6.63
Johor,2016,8,9,0.32
Johor,2016,8,10,2.54
Johor,2016,8,11,10.80
Johor,2016,8,12,11.27
Johor,2016,8,13,3.82
Johor,2016,8,14,0.87
Johor,2016,8,15,2.12
Johor,2016,8,16,0.12
Johor,2016,8,17,0.12
Johor,2016,8,18,0.15
Johor,2016,8,19,0.31
Johor,2016,8,20,0.28
Johor,2016,8,21,0.99
Johor,2016,8,22,7.80
Johor,2016,8,23,4.19
Johor,2016,8,24,10.81
Johor,2016,8,25,10.97
Johor,2016,8,26,11.59
Johor,2016,8,27,6.64
Johor,2016,8,28,4.73
Johor,2016,8,29,7.82
Johor,2016,8,30,14.11
Johor,2016,8,31,6.11
Johor,2016,9,1,6.61
Johor,2016,9,2,0.74
Johor,2016,9,3,8.11
Johor,2016,9,4,2.76
Johor,2016,9,5,5.41
Johor,2016,9,6,2.91
Johor,2016,9,7,3.04
Johor,2016,9,8,2.53
Johor,2016,9,9,2.90
Johor,2016,9,10,1.43
Johor,2016,9,11,1.96
Johor,2016,9,12,1.47
Johor,2016,9,13,5.35
Johor,2016,9,14,6.74
Johor,2016,9,15,8.84
Johor,2016,9,16,19.12
Johor,2016,9,17,16.16
Johor,2016,9,18,8.93
Johor,2016,9,19,4.52
Johor,2016,9,20,1.64
Johor,2016,9,21,3.78
Johor,2016,9,22,3.02
Johor,2016,9,23,2.81
Johor,2016,9,24,0.03
Johor,2016,9,25,0.05
Johor,2016,9,26,0.17
Johor,2016,9,27,0.89
Johor,2016,9,28,1.28
Johor,2016,9,29,0.63
Johor,2016,9,30,1.56
Johor,2016,10,1,0.14
Johor,2016,10,2,1.71
Johor,2016,10,3,3.29
Johor,2016,10,4,3.44
Johor,2016,10,5,5.98
Johor,2016,10,6,4.67
Johor,2016,10,7,27.17
Johor,2016,10,8,5.87
Johor,2016,10,9,3.30
Johor,2016,10,10,3.86
Johor,2016,10,11,3.45
Johor,2016,10,12,0.83
Johor,2016,10,13,2.74
Johor,2016,10,14,1.46
Johor,2016,10,15,0.38
Johor,2016,10,16,7.13
Johor,2016,10,17,2.47
Johor,2016,10,18,4.97
Johor,2016,10,19,7.78
Johor,2016,10,20,11.20
Johor,2016,10,21,3.27
Johor,2016,10,22,0.50
Johor,2016,10,23,0.19
Johor,2016,10,24,0.10
Johor,2016,10,25,0.36
Johor,2016,10,26,2.13
Johor,2016,10,27,1.90
Johor,2016,10,28,2.03
Johor,2016,10,29,1.43
Johor,2016,10,30,1.84
Johor,2016,10,31,0.53
Johor,2016,11,1,2.13
Johor,2016,11,2,7.91
Johor,2016,11,3,0.09
Johor,2016,11,4,2.17
Johor,2016,11,5,5.30
Johor,2016,11,6,12.97
Johor,2016,11,7,8.92
Johor,2016,11,8,11.18
Johor,2016,11,9,2.70
Johor,2016,11,10,0.26
Johor,2016,11,11,0.93
Johor,2016,11,12,0.06
Johor,2016,11,13,2.13
Johor,2016,11,14,4.39
Johor,2016,11,15,3.61
Johor,2016,11,16,9.15
Johor,2016,11,17,12.42
Johor,2016,11,18,6.95
Johor,2016,11,19,0.65
Johor,2016,11,20,2.51
Johor,2016,11,21,23.62
Johor,2016,11,22,14.70
Johor,2016,11,23,26.54
Johor,2016,11,24,0.35
Johor,2016,11,25,0.05
Johor,2016,11,26,0.28
Johor,2016,11,27,0.23
Johor,2016,11,28,1.71
Johor,2016,11,29,1.06
Johor,2016,11,30,0.79
Johor,2016,12,1,0.19
Johor,2016,12,2,1.51
Johor,2016,12,3,3.71
Johor,2016,12,4,3.18
Johor,2016,12,5,15.84
Johor,2016,12,6,16.27
Johor,2016,12,7,24.80
Johor,2016,12,8,9.43
Johor,2016,12,9,2.16
Johor,2016,12,10,0.32
Johor,2016,12,11,0.37
Johor,2016,12,12,0.45
Johor,2016,12,13,4.32
Johor,2016,12,14,1.29
Johor,2016,12,15,2.41
Johor,2016,12,16,19.00
Johor,2016,12,17,8.71
Johor,2016,12,18,21.04
Johor,2016,12,19,1.61
Johor,2016,12,20,4.15
Johor,2016,12,21,3.67
Johor,2016,12,22,9.80
Johor,2016,12,23,5.29
Johor,2016,12,24,31.02
Johor,2016,12,25,50.50
Johor,2016,12,26,8.19
Johor,2016,12,27,1.44
Johor,2016,12,28,2.94
Johor,2016,12,29,2.42
Johor,2016,12,30,10.73
Johor,2016,12,31,1.39
Johor,2017,1,1,5.90
Johor,2017,1,2,0.98
Johor,2017,1,3,4.43
Johor,2017,1,4,12.04
Johor,2017,1,5,9.26
Johor,2017,1,6,9.55
Johor,2017,1,7,3.24
Johor,2017,1,8,7.90
Johor,2017,1,9,26.02
Johor,2017,1,10,1.28
Johor,2017,1,11,4.67
Johor,2017,1,12,5.32
Johor,2017,1,13,2.74
Johor,2017,1,14,4.66
Johor,2017,1,15,0.98
Johor,2017,1,16,4.19
Johor,2017,1,17,5.12
Johor,2017,1,18,6.32
Johor,2017,1,19,2.10
Johor,2017,1,20,2.05
Johor,2017,1,21,0.10
Johor,2017,1,22,3.34
Johor,2017,1,23,3.92
Johor,2017,1,24,6.91
Johor,2017,1,25,5.06
Johor,2017,1,26,19.52
Johor,2017,1,27,3.99
Johor,2017,1,28,8.47
Johor,2017,1,29,5.72
Johor,2017,1,30,2.33
Johor,2017,1,31,11.04
Johor,2017,2,1,10.94
Johor,2017,2,2,1.24
Johor,2017,2,3,3.03
Johor,2017,2,4,4.64
Johor,2017,2,5,4.62
Johor,2017,2,6,6.27
Johor,2017,2,7,17.00
Johor,2017,2,8,4.15
Johor,2017,2,9,17.91
Johor,2017,2,10,1.78
Johor,2017,2,11,0.46
Johor,2017,2,12,0.15
Johor,2017,2,13,0.11
Johor,2017,2,14,0.16
Johor,2017,2,15,3.66
Johor,2017,2,16,2.04
Johor,2017,2,17,4.76
Johor,2017,2,18,0.16
Johor,2017,2,19,1.67
Johor,2017,2,20,2.11
Johor,2017,2,21,8.70
Johor,2017,2,22,14.19
Johor,2017,2,23,17.18
Johor,2017,2,24,6.46
Johor,2017,2,25,1.77
Johor,2017,2,26,2.84
Johor,2017,2,27,0.38
Johor,2017,2,28,4.35
Johor,2017,3,1,14.19
Johor,2017,3,2,21.25
Johor,2017,3,3,14.41
Johor,2017,3,4,3.39
Johor,2017,3,5,3.89
Johor,2017,3,6,8.45
Johor,2017,3,7,4.49
Johor,2017,3,8,2.18
Johor,2017,3,9,2.66
Johor,2017,3,10,2.20
Johor,2017,3,11,5.18
Johor,2017,3,12,8.55
Johor,2017,3,13,1.69
Johor,2017,3,14,4.33
Johor,2017,3,15,1.63
Johor,2017,3,16,6.06
Johor,2017,3,17,2.41
Johor,2017,3,18,10.25
Johor,2017,3,19,29.04
Johor,2017,3,20,9.42
Johor,2017,3,21,7.70
Johor,2017,3,22,2.23
Johor,2017,3,23,9.09
Johor,2017,3,24,5.45
Johor,2017,3,25,14.44
Johor,2017,3,26,4.45
Johor,2017,3,27,4.89
Johor,2017,3,28,1.93
Johor,2017,3,29,4.18
Johor,2017,3,30,2.17
Johor,2017,3,31,2.52
Johor,2017,4,1,5.69
Johor,2017,4,2,19.13
Johor,2017,4,3,22.46
Johor,2017,4,4,19.99
Johor,2017,4,5,13.91
Johor,2017,4,6,25.33
Johor,2017,4,7,11.67
Johor,2017,4,8,4.37
Johor,2017,4,9,1.88
Johor,2017,4,10,3.65
Johor,2017,4,11,14.74
Johor,2017,4,12,19.45
Johor,2017,4,13,15.90
Johor,2017,4,14,3.52
Johor,2017,4,15,9.44
Johor,2017,4,16,1.21
Johor,2017,4,17,3.57
Johor,2017,4,18,3.36
Johor,2017,4,19,5.03
Johor,2017,4,20,23.95
Johor,2017,4,21,16.52
Johor,2017,4,22,4.28
Johor,2017,4,23,7.35
Johor,2017,4,24,11.96
Johor,2017,4,25,0.17
Johor,2017,4,26,3.22
Johor,2017,4,27,0.36
Johor,2017,4,28,0.24
Johor,2017,4,29,0.64
Johor,2017,4,30,7.03
Johor,2017,5,1,2.22
Johor,2017,5,2,15.10
Johor,2017,5,3,8.16
Johor,2017,5,4,3.90
Johor,2017,5,5,2.42
Johor,2017,5,6,2.10
Johor,2017,5,7,6.10
Johor,2017,5,8,3.10
Johor,2017,5,9,2.95
Johor,2017,5,10,6.09
Johor,2017,5,11,8.24
Johor,2017,5,12,4.47
Johor,2017,5,13,13.33
Johor,2017,5,14,3.05
Johor,2017,5,15,7.33
Johor,2017,5,16,2.11
Johor,2017,5,17,0.51
Johor,2017,5,18,1.94
Johor,2017,5,19,0.35
Johor,2017,5,20,0.11
Johor,2017,5,21,0.03
Johor,2017,5,22,9.00
Johor,2017,5,23,10.57
Johor,2017,5,24,4.34
Johor,2017,5,25,5.83
Johor,2017,5,26,1.72
Johor,2017,5,27,8.28
Johor,2017,5,28,14.30
Johor,2017,5,29,39.36
Johor,2017,5,30,3.28
Johor,2017,5,31,0.19
Johor,2017,6,1,2.68
Johor,2017,6,2,1.60
Johor,2017,6,3,0.00
Johor,2017,6,4,3.23
Johor,2017,6,5,4.30
Johor,2017,6,6,4.72
Johor,2017,6,7,1.23
Johor,2017,6,8,1.30
Johor,2017,6,9,0.01
Johor,2017,6,10,0.89
Johor,2017,6,11,2.79
Johor,2017,6,12,9.49
Johor,2017,6,13,14.60
Johor,2017,6,14,10.92
Johor,2017,6,15,14.68
Johor,2017,6,16,9.66
Johor,2017,6,17,8.74
Johor,2017,6,18,3.43
Johor,2017,6,19,0.22
Johor,2017,6,20,0.25
Johor,2017,6,21,14.14
Johor,2017,6,22,10.04
Johor,2017,6,23,0.31
Johor,2017,6,24,3.04
Johor,2017,6,25,7.88
Johor,2017,6,26,2.73
Johor,2017,6,27,1.05
Johor,2017,6,28,5.15
Johor,2017,6,29,1.24
Johor,2017,6,30,3.08
Johor,2017,7,1,2.60
Johor,2017,7,2,0.11
Johor,2017,7,3,0.35
Johor,2017,7,4,9.56
Johor,2017,7,5,0.45
Johor,2017,7,6,0.18
Johor,2017,7,7,5.98
Johor,2017,7,8,1.86
Johor,2017,7,9,0.26
Johor,2017,7,10,0.46
Johor,2017,7,11,0.00
Johor,2017,7,12,0.65
Johor,2017,7,13,0.12
Johor,2017,7,14,0.48
Johor,2017,7,15,0.65
Johor,2017,7,16,1.68
Johor,2017,7,17,0.50
Johor,2017,7,18,4.79
Johor,2017,7,19,4.29
Johor,2017,7,20,6.02
Johor,2017,7,21,3.20
Johor,2017,7,22,2.63
Johor,2017,7,23,2.96
Johor,2017,7,24,9.14
Johor,2017,7,25,0.26
Johor,2017,7,26,0.50
Johor,2017,7,27,0.59
Johor,2017,7,28,4.37
Johor,2017,7,29,7.77
Johor,2017,7,30,20.98
Johor,2017,7,31,4.54
Johor,2017,8,1,11.27
Johor,2017,8,2,5.81
Johor,2017,8,3,0.38
Johor,2017,8,4,4.19
Johor,2017,8,5,1.12
Johor,2017,8,6,5.52
Johor,2017,8,7,2.35
Johor,2017,8,8,0.75
Johor,2017,8,9,0.22
Johor,2017,8,10,1.89
Johor,2017,8,11,4.93
Johor,2017,8,12,1.00
Johor,2017,8,13,1.55
Johor,2017,8,14,0.75
Johor,2017,8,15,1.20
Johor,2017,8,16,1.00
Johor,2017,8,17,1.07
Johor,2017,8,18,1.77
Johor,2017,8,19,3.79
Johor,2017,8,20,5.08
Johor,2017,8,21,4.24
Johor,2017,8,22,4.95
Johor,2017,8,23,1.82
Johor,2017,8,24,0.10
Johor,2017,8,25,0.01
Johor,2017,8,26,0.44
Johor,2017,8,27,1.19
Johor,2017,8,28,1.36
Johor,2017,8,29,2.89
Johor,2017,8,30,1.75
Johor,2017,8,31,2.93
Johor,2017,9,1,15.38
Johor,2017,9,2,7.08
Johor,2017,9,3,3.31
Johor,2017,9,4,0.27
Johor,2017,9,5,4.39
Johor,2017,9,6,18.59
Johor,2017,9,7,1.72
Johor,2017,9,8,1.52
Johor,2017,9,9,7.41
Johor,2017,9,10,1.08
Johor,2017,9,11,0.00
Johor,2017,9,12,0.03
Johor,2017,9,13,1.30
Johor,2017,9,14,0.68
Johor,2017,9,15,1.04
Johor,2017,9,16,3.27
Johor,2017,9,17,1.92
Johor,2017,9,18,2.54
Johor,2017,9,19,10.61
Johor,2017,9,20,1.68
Johor,2017,9,21,0.42
Johor,2017,9,22,3.09
Johor,2017,9,23,4.90
Johor,2017,9,24,0.26
Johor,2017,9,25,0.26
Johor,2017,9,26,5.78
Johor,2017,9,27,6.12
Johor,2017,9,28,1.63
Johor,2017,9,29,5.77
Johor,2017,9,30,5.46
Johor,2017,10,1,5.72
Johor,2017,10,2,3.11
Johor,2017,10,3,2.78
Johor,2017,10,4,1.37
Johor,2017,10,5,4.34
Johor,2017,10,6,2.65
Johor,2017,10,7,6.82
Johor,2017,10,8,3.74
Johor,2017,10,9,7.24
Johor,2017,10,10,0.49
Johor,2017,10,11,3.20
Johor,2017,10,12,2.81
Johor,2017,10,13,3.69
Johor,2017,10,14,0.62
Johor,2017,10,15,1.00
Johor,2017,10,16,5.27
Johor,2017,10,17,2.68
Johor,2017,10,18,3.97
Johor,2017,10,19,6.01
Johor,2017,10,20,4.39
Johor,2017,10,21,10.03
Johor,2017,10,22,5.51
Johor,2017,10,23,2.04
Johor,2017,10,24,1.25
Johor,2017,10,25,0.75
Johor,2017,10,26,1.28
Johor,2017,10,27,4.83
Johor,2017,10,28,1.03
Johor,2017,10,29,9.24
Johor,2017,10,30,9.95
Johor,2017,10,31,14.88
Johor,2017,11,1,6.50
Johor,2017,11,2,27.73
Johor,2017,11,3,16.64
Johor,2017,11,4,1.56
Johor,2017,11,5,9.20
Johor,2017,11,6,0.91
Johor,2017,11,7,1.41
Johor,2017,11,8,0.59
Johor,2017,11,9,0.69
Johor,2017,11,10,0.45
Johor,2017,11,11,0.27
Johor,2017,11,12,0.21
Johor,2017,11,13,0.06
Johor,2017,11,14,0.90
Johor,2017,11,15,0.09
Johor,2017,11,16,1.27
Johor,2017,11,17,3.18
Johor,2017,11,18,0.56
Johor,2017,11,19,1.03
Johor,2017,11,20,3.48
Johor,2017,11,21,8.48
Johor,2017,11,22,5.53
Johor,2017,11,23,9.66
Johor,2017,11,24,2.93
Johor,2017,11,25,2.45
Johor,2017,11,26,1.15
Johor,2017,11,27,6.08
Johor,2017,11,28,8.07
Johor,2017,11,29,2.07
Johor,2017,11,30,2.38
Johor,2017,12,1,7.46
Johor,2017,12,2,7.37
Johor,2017,12,3,7.11
Johor,2017,12,4,4.51
Johor,2017,12,5,0.35
Johor,2017,12,6,0.22
Johor,2017,12,7,1.08
Johor,2017,12,8,1.89
Johor,2017,12,9,5.93
Johor,2017,12,10,3.87
Johor,2017,12,11,4.10
Johor,2017,12,12,5.28
Johor,2017,12,13,0.16
Johor,2017,12,14,1.69
Johor,2017,12,15,1.34
Johor,2017,12,16,0.72
Johor,2017,12,17,5.23
Johor,2017,12,18,8.88
Johor,2017,12,19,2.06
Johor,2017,12,20,5.05
Johor,2017,12,21,7.28
Johor,2017,12,22,3.07
Johor,2017,12,23,1.37
Johor,2017,12,24,3.10
Johor,2017,12,25,1.98
Johor,2017,12,26,0.98
Johor,2017,12,27,2.26
Johor,2017,12,28,3.03
Johor,2017,12,29,9.90
Johor,2017,12,30,24.41
Johor,2017,12,31,150.47
Johor,2018,1,1,25.20
Johor,2018,1,2,12.12
Johor,2018,1,3,10.61
Johor,2018,1,4,2.28
Johor,2018,1,5,0.74
Johor,2018,1,6,2.16
Johor,2018,1,7,1.29
Johor,2018,1,8,4.41
Johor,2018,1,9,15.24
Johor,2018,1,10,0.41
Johor,2018,1,11,0.46
Johor,2018,1,12,1.01
Johor,2018,1,13,1.89
Johor,2018,1,14,9.98
Johor,2018,1,15,6.61
Johor,2018,1,16,8.46
Johor,2018,1,17,5.25
Johor,2018,1,18,3.56
Johor,2018,1,19,1.34
Johor,2018,1,20,5.01
Johor,2018,1,21,4.69
Johor,2018,1,22,5.24
Johor,2018,1,23,14.14
Johor,2018,1,24,6.67
Johor,2018,1,25,0.92
Johor,2018,1,26,0.09
Johor,2018,1,27,1.68
Johor,2018,1,28,4.69
Johor,2018,1,29,0.75
Johor,2018,1,30,2.18
Johor,2018,1,31,0.29
Johor,2018,2,1,0.19
Johor,2018,2,2,0.27
Johor,2018,2,3,0.22
Johor,2018,2,4,1.28
Johor,2018,2,5,2.99
Johor,2018,2,6,0.68
Johor,2018,2,7,2.18
Johor,2018,2,8,0.76
Johor,2018,2,9,1.20
Johor,2018,2,10,0.19
Johor,2018,2,11,0.03
Johor,2018,2,12,0.01
Johor,2018,2,13,0.01
Johor,2018,2,14,0.20
Johor,2018,2,15,2.43
Johor,2018,2,16,2.77
Johor,2018,2,17,0.76
Johor,2018,2,18,0.28
Johor,2018,2,19,0.32
Johor,2018,2,20,0.58
Johor,2018,2,21,1.57
Johor,2018,2,22,1.85
Johor,2018,2,23,1.29
Johor,2018,2,24,5.15
Johor,2018,2,25,1.67
Johor,2018,2,26,2.74
Johor,2018,2,27,0.81
Johor,2018,2,28,1.04
Johor,2018,3,1,4.46
Johor,2018,3,2,3.59
Johor,2018,3,3,2.37
Johor,2018,3,4,1.08
Johor,2018,3,5,1.37
Johor,2018,3,6,2.57
Johor,2018,3,7,0.09
Johor,2018,3,8,0.00
Johor,2018,3,9,0.15
Johor,2018,3,10,1.58
Johor,2018,3,11,1.19
Johor,2018,3,12,8.14
Johor,2018,3,13,45.67
Johor,2018,3,14,5.62
Johor,2018,3,15,8.04
Johor,2018,3,16,0.73
Johor,2018,3,17,6.54
Johor,2018,3,18,3.60
Johor,2018,3,19,1.76
Johor,2018,3,20,10.72
Johor,2018,3,21,22.30
Johor,2018,3,22,0.52
Johor,2018,3,23,0.14
Johor,2018,3,24,0.21
Johor,2018,3,25,3.18
Johor,2018,3,26,0.35
Johor,2018,3,27,0.10
Johor,2018,3,28,0.55
Johor,2018,3,29,0.56
Johor,2018,3,30,1.05
Johor,2018,3,31,4.24
Johor,2018,4,1,14.14
Johor,2018,4,2,20.41
Johor,2018,4,3,8.14
Johor,2018,4,4,12.10
Johor,2018,4,5,12.99
Johor,2018,4,6,15.64
Johor,2018,4,7,10.74
Johor,2018,4,8,2.12
Johor,2018,4,9,11.13
Johor,2018,4,10,1.04
Johor,2018,4,11,0.15
Johor,2018,4,12,5.89
Johor,2018,4,13,1.47
Johor,2018,4,14,0.00
Johor,2018,4,15,0.00
Johor,2018,4,16,0.00
Johor,2018,4,17,0.04
Johor,2018,4,18,0.38
Johor,2018,4,19,0.64
Johor,2018,4,20,0.72
Johor,2018,4,21,0.11
Johor,2018,4,22,0.00
Johor,2018,4,23,0.57
Johor,2018,4,24,3.37
Johor,2018,4,25,0.26
Johor,2018,4,26,0.12
Johor,2018,4,27,1.76
Johor,2018,4,28,2.15
Johor,2018,4,29,5.69
Johor,2018,4,30,4.96
Johor,2018,5,1,24.70
Johor,2018,5,2,18.49
Johor,2018,5,3,26.48
Johor,2018,5,4,14.66
Johor,2018,5,5,0.07
Johor,2018,5,6,0.59
Johor,2018,5,7,2.06
Johor,2018,5,8,1.16
Johor,2018,5,9,1.29
Johor,2018,5,10,0.56
Johor,2018,5,11,2.52
Johor,2018,5,12,0.89
Johor,2018,5,13,0.10
Johor,2018,5,14,0.01
Johor,2018,5,15,0.91
Johor,2018,5,16,0.01
Johor,2018,5,17,4.16
Johor,2018,5,18,4.30
Johor,2018,5,19,4.72
Johor,2018,5,20,3.29
Johor,2018,5,21,3.51
Johor,2018,5,22,0.00
Johor,2018,5,23,2.14
Johor,2018,5,24,3.82
Johor,2018,5,25,7.27
Johor,2018,5,26,28.06
Johor,2018,5,27,5.02
Johor,2018,5,28,9.30
Johor,2018,5,29,2.23
Johor,2018,5,30,23.43
Johor,2018,5,31,10.71
Johor,2018,6,1,1.71
Johor,2018,6,2,5.29
Johor,2018,6,3,0.08
Johor,2018,6,4,0.04
Johor,2018,6,5,1.91
Johor,2018,6,6,2.78
Johor,2018,6,7,1.40
Johor,2018,6,8,0.36
Johor,2018,6,9,2.57
Johor,2018,6,10,9.51
Johor,2018,6,11,2.86
Johor,2018,6,12,2.35
Johor,2018,6,13,0.90
Johor,2018,6,14,0.56
Johor,2018,6,15,4.64
Johor,2018,6,16,14.40
Johor,2018,6,17,8.03
Johor,2018,6,18,2.68
Johor,2018,6,19,2.75
Johor,2018,6,20,26.47
Johor,2018,6,21,0.35
Johor,2018,6,22,2.94
Johor,2018,6,23,0.68
Johor,2018,6,24,1.28
Johor,2018,6,25,7.91
Johor,2018,6,26,3.90
Johor,2018,6,27,13.02
Johor,2018,6,28,2.60
Johor,2018,6,29,0.59
Johor,2018,6,30,0.47
Johor,2018,7,1,1.11
Johor,2018,7,2,0.89
Johor,2018,7,3,4.33
Johor,2018,7,4,3.22
Johor,2018,7,5,1.45
Johor,2018,7,6,0.48
Johor,2018,7,7,1.29
Johor,2018,7,8,1.64
Johor,2018,7,9,4.15
Johor,2018,7,10,3.03
Johor,2018,7,11,6.79
Johor,2018,7,12,7.70
Johor,2018,7,13,1.25
Johor,2018,7,14,4.40
Johor,2018,7,15,6.23
Johor,2018,7,16,2.39
Johor,2018,7,17,12.77
Johor,2018,7,18,6.15
Johor,2018,7,19,7.83
Johor,2018,7,20,6.62
Johor,2018,7,21,0.06
Johor,2018,7,22,0.21
Johor,2018,7,23,0.06
Johor,2018,7,24,1.34
Johor,2018,7,25,0.51
Johor,2018,7,26,0.37
Johor,2018,7,27,0.00
Johor,2018,7,28,0.00
Johor,2018,7,29,0.26
Johor,2018,7,30,4.94
Johor,2018,7,31,10.11
Johor,2018,8,1,2.37
Johor,2018,8,2,2.74
Johor,2018,8,3,0.07
Johor,2018,8,4,0.00
Johor,2018,8,5,0.67
Johor,2018,8,6,9.86
Johor,2018,8,7,15.58
Johor,2018,8,8,22.45
Johor,2018,8,9,5.33
Johor,2018,8,10,0.37
Johor,2018,8,11,6.63
Johor,2018,8,12,5.93
Johor,2018,8,13,4.80
Johor,2018,8,14,6.03
Johor,2018,8,15,21.67
Johor,2018,8,16,27.56
Johor,2018,8,17,14.28
Johor,2018,8,18,1.41
Johor,2018,8,19,12.83
Johor,2018,8,20,30.92
Johor,2018,8,21,5.47
Johor,2018,8,22,9.00
Johor,2018,8,23,2.98
Johor,2018,8,24,2.64
Johor,2018,8,25,13.21
Johor,2018,8,26,20.80
Johor,2018,8,27,22.60
Johor,2018,8,28,4.64
Johor,2018,8,29,7.21
Johor,2018,8,30,18.99
Johor,2018,8,31,8.49
Johor,2018,9,1,8.22
Johor,2018,9,2,14.38
Johor,2018,9,3,12.16
Johor,2018,9,4,11.51
Johor,2018,9,5,11.36
Johor,2018,9,6,6.55
Johor,2018,9,7,10.88
Johor,2018,9,8,2.43
Johor,2018,9,9,2.29
Johor,2018,9,10,4.09
Johor,2018,9,11,3.20
Johor,2018,9,12,6.35
Johor,2018,9,13,4.90
Johor,2018,9,14,2.75
Johor,2018,9,15,0.96
Johor,2018,9,16,1.44
Johor,2018,9,17,2.11
Johor,2018,9,18,2.41
Johor,2018,9,19,2.86
Johor,2018,9,20,3.15
Johor,2018,9,21,10.28
Johor,2018,9,22,3.92
Johor,2018,9,23,2.77
Johor,2018,9,24,8.14
Johor,2018,9,25,8.94
Johor,2018,9,26,9.59
Johor,2018,9,27,29.65
Johor,2018,9,28,17.48
Johor,2018,9,29,6.67
Johor,2018,9,30,11.87
Johor,2018,10,1,5.86
Johor,2018,10,2,49.34
Johor,2018,10,3,9.34
Johor,2018,10,4,17.57
Johor,2018,10,5,6.38
Johor,2018,10,6,3.72
Johor,2018,10,7,11.14
Johor,2018,10,8,14.83
Johor,2018,10,9,18.51
Johor,2018,10,10,19.03
Johor,2018,10,11,18.09
Johor,2018,10,12,9.84
Johor,2018,10,13,9.75
Johor,2018,10,14,7.05
Johor,2018,10,15,1.45
Johor,2018,10,16,0.52
Johor,2018,10,17,0.01
Johor,2018,10,18,0.50
Johor,2018,10,19,1.31
Johor,2018,10,20,0.83
Johor,2018,10,21,1.81
Johor,2018,10,22,1.17
Johor,2018,10,23,3.17
Johor,2018,10,24,1.44
Johor,2018,10,25,0.34
Johor,2018,10,26,0.06
Johor,2018,10,27,0.15
Johor,2018,10,28,1.09
Johor,2018,10,29,0.44
Johor,2018,10,30,0.18
Johor,2018,10,31,0.21
Johor,2018,11,1,11.81
Johor,2018,11,2,7.37
Johor,2018,11,3,22.20
Johor,2018,11,4,5.34
Johor,2018,11,5,0.15
Johor,2018,11,6,0.30
Johor,2018,11,7,0.58
Johor,2018,11,8,0.21
Johor,2018,11,9,0.04
Johor,2018,11,10,2.84
Johor,2018,11,11,1.35
Johor,2018,11,12,2.86
Johor,2018,11,13,1.82
Johor,2018,11,14,6.22
Johor,2018,11,15,1.87
Johor,2018,11,16,0.47
Johor,2018,11,17,1.88
Johor,2018,11,18,2.08
Johor,2018,11,19,15.32
Johor,2018,11,20,7.32
Johor,2018,11,21,1.42
Johor,2018,11,22,5.85
Johor,2018,11,23,6.60
Johor,2018,11,24,2.44
Johor,2018,11,25,8.23
Johor,2018,11,26,7.76
Johor,2018,11,27,15.20
Johor,2018,11,28,35.62
Johor,2018,11,29,21.26
Johor,2018,11,30,32.34
Johor,2018,12,1,33.60
Johor,2018,12,2,38.42
Johor,2018,12,3,15.61
Johor,2018,12,4,44.34
Johor,2018,12,5,3.99
Johor,2018,12,6,5.46
Johor,2018,12,7,8.69
Johor,2018,12,8,8.08
Johor,2018,12,9,19.86
Johor,2018,12,10,20.16
Johor,2018,12,11,35.34
Johor,2018,12,12,25.70
Johor,2018,12,13,9.40
Johor,2018,12,14,6.36
Johor,2018,12,15,9.77
Johor,2018,12,16,34.26
Johor,2018,12,17,86.27
Johor,2018,12,18,13.40
Johor,2018,12,19,4.71
Johor,2018,12,20,0.52
Johor,2018,12,21,0.71
Johor,2018,12,22,20.13
Johor,2018,12,23,19.13
Johor,2018,12,24,0.89
Johor,2018,12,25,12.41
Johor,2018,12,26,3.78
Johor,2018,12,27,0.56
Johor,2018,12,28,2.18
Johor,2018,12,29,19.93
Johor,2018,12,30,2.75
Johor,2018,12,31,2.62
Johor,2019,1,1,1.64
Johor,2019,1,2,0.78
Johor,2019,1,3,0.17
Johor,2019,1,4,0.53
Johor,2019,1,5,2.85
Johor,2019,1,6,1.01
Johor,2019,1,7,3.50
Johor,2019,1,8,2.92
Johor,2019,1,9,0.74
Johor,2019,1,10,1.34
Johor,2019,1,11,1.80
Johor,2019,1,12,3.20
Johor,2019,1,13,2.29
Johor,2019,1,14,0.61
Johor,2019,1,15,0.37
Johor,2019,1,16,0.08
Johor,2019,1,17,0.06
Johor,2019,1,18,0.07
Johor,2019,1,19,0.05
Johor,2019,1,20,0.04
Johor,2019,1,21,0.05
Johor,2019,1,22,0.08
Johor,2019,1,23,0.05
Johor,2019,1,24,0.25
Johor,2019,1,25,0.92
Johor,2019,1,26,1.49
Johor,2019,1,27,0.12
Johor,2019,1,28,0.67
Johor,2019,1,29,0.81
Johor,2019,1,30,0.43
Johor,2019,1,31,0.11
Johor,2019,2,1,0.33
Johor,2019,2,2,0.60
Johor,2019,2,3,0.65
Johor,2019,2,4,1.25
